Access	File ID	Object ID	File Name	ICGC Donor	Specimen ID	Specimen Type	Sample ID	Repository	Project	Study	Data Type	Experimental Strategy	Format	Size (bytes)
controlled	FI27682	574dbe6d-b1df-5783-89d2-2f656384da52	e0b992d6bec14ef4b4ba4b7f07370a11.bam	DO45231	SP99183	Normal - blood derived	SA501459	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto,Azure - Toronto	LIRI-JP	PCAWG			BAM	9.4919416811E10
controlled	FI27912	8b8c691a-9877-5be4-aae9-195bc3c9d09e	0c393b10d2e42f65366525698ce07868.bam	DO23513	SP50106	Normal - blood derived	SA270389	EGA - Hinxton,AWS - Virginia,Azure - Toronto,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	9.6472014547E10
controlled	FI5997	469fe5b4-fe50-5de0-8085-6a64e9328c8d	1e4ee6a031f54daaecbc0822721fe17f.bam	DO45307	SP99341	Primary tumour - solid tissue	SA501626	Azure - Toronto,AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	LIRI-JP	PCAWG			BAM	1.55473740317E11
controlled	FI5606	9d7abec1-1c0d-56e2-bd16-cc644588b24f	00e9c36d0ad263811cbb20d20a930ca8.bam	DO45161	SP99045	Primary tumour - solid tissue	SA501575	Azure - Toronto,EGA - Hinxton,Collaboratory - Toronto,AWS - Virginia	LIRI-JP	PCAWG			BAM	1.18519159461E11
controlled	FI27185	9901ea4f-9f30-5427-87c8-a7bde1ce1be0	e1adafcc2440e2414ca82bc26bdf8347.bam	DO50815	SP112212	Normal - blood derived	SA529785	Azure - Toronto,AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	LIRI-JP	PCAWG			BAM	8.8156006562E10
controlled	FI12826	eec2e767-59f1-5f58-b3bd-0aeec55ec223	4a953fb72cd2994d70578b6dd9e7f666.bam	DO23521	SP50123	Primary tumour - solid tissue	SA270406	Collaboratory - Toronto,AWS - Virginia,EGA - Hinxton,Azure - Toronto	LIRI-JP	PCAWG			BAM	1.38587270844E11
controlled	FI6410	cd88cd36-c120-51cb-b12b-669dbb92979e	edf4f81d411743d5ef7e701a68cc1208.bam	DO45096	SP98905	Normal - blood derived	SA501444	EGA - Hinxton,Azure - Toronto,AWS - Virginia,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	8.1030673494E10
controlled	FI6428	405023e7-2713-5c3f-be7b-69f9497f0d43	c816e85edb2da26ded3820bcbb448e8b.bam	DO45096	SP98909	Primary tumour - solid tissue	SA501446	Azure - Toronto,EGA - Hinxton,Collaboratory - Toronto,AWS - Virginia	LIRI-JP	PCAWG			BAM	1.36764701403E11
controlled	FI810923	6af53a87-98cf-562f-8a27-f1f3f5f100f5	-86e226b06e16e1933eeb71d9a4521827.bam	DO23542	SP50164	Normal - blood derived	SA270447	Collaboratory - Toronto,AWS - Virginia,Azure - Toronto	LIRI-JP	PCAWG			BAM	2.26255471E8
controlled	FI810841	62ca2eb2-ac25-5442-805b-c47634fa0cdb	-c351e477d3466759639105da2783c98c.bam	DO45229	SP99181	Primary tumour - solid tissue	SA501457	Collaboratory - Toronto,Azure - Toronto,AWS - Virginia	LIRI-JP	PCAWG			BAM	3.66876946E8
controlled	FI810853	a6b6760e-15a3-5974-9b37-5c7140c0bd81	-ebcb2992e44738f59876e7ec5e029557.bam	DO45223	SP99167	Normal - blood derived	SA501443	Azure - Toronto,Collaboratory - Toronto,AWS - Virginia	LIRI-JP	PCAWG			BAM	4.4013826E8
controlled	FI810811	37f8c520-bd90-598e-9840-0b895733a594	-255b814d171c88274d2b5de7895717fc.bam	DO45169	SP99059	Normal - blood derived	SA501589	AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	LIRI-JP	PCAWG			BAM	4.29846153E8
controlled	FI810815	6973d9bd-c323-5576-ac39-1ebde808481c	-39e8cffaf282e115252621d526777510.bam	DO45219	SP99159	Normal - blood derived	SA501434	AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	LIRI-JP	PCAWG			BAM	2.82356599E8
controlled	FI810827	e6063f09-3969-50ba-972e-3fc249f35190	-17c18008ae82493f54e37342852753c4.bam	DO23528	SP50136	Normal - blood derived	SA270419	AWS - Virginia,Azure - Toronto,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	2.52339564E8
controlled	FI810723	f79c4c6d-faf7-5f78-ba7f-6c9418132885	-30e896036bf19878cfb01c1b68940181.bam	DO45177	SP99075	Normal - blood derived	SA501605	Collaboratory - Toronto,AWS - Virginia,Azure - Toronto	LIRI-JP	PCAWG			BAM	1.78479632E8
controlled	FI810735	82dd2762-9f39-5cde-8c46-fd9ac3033889	-3e7eae0d66e1b983bc73f49fce020232.bam	DO48672	SP106993	Primary tumour - solid tissue	SA515214	AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	LIRI-JP	PCAWG			BAM	1.400560879E9
controlled	FI10571	81e8f830-75f7-5b40-831d-3d9ea8d541f9	1914e78be9816dd197f3b9b21dbfd9ff.bam	DO45085	SP111877	Normal - blood derived	SA529563	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto,Azure - Toronto	LINC-JP	PCAWG			BAM	1.41948960875E11
controlled	FI24813	fb2a26ac-5677-5940-9df2-676e94eacfac	c0eaba4540539cc01d74a2619d793f6e.bam	DO50799	SP112179	Normal - blood derived	SA529740	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto,Azure - Toronto	LIRI-JP	PCAWG			BAM	1.02034863186E11
controlled	FI11743	ff81be9c-7802-5cad-abc5-3c25ed9be865	ca7c67691c436029141e2ed6e4f92720.bam	DO50831	SP112245	Primary tumour - solid tissue	SA529830	EGA - Hinxton,Azure - Toronto,AWS - Virginia,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	1.11333636536E11
controlled	FI25501	265652c9-cdb2-503c-b826-8d829fd8c630	792cad237dc07283adb7920e1ffd874d.bam	DO45259	SP99241	Primary tumour - solid tissue	SA501526	Collaboratory - Toronto,Azure - Toronto,AWS - Virginia,EGA - Hinxton	LIRI-JP	PCAWG			BAM	1.35849224777E11
controlled	FI50515	1dd79d66-45de-5e88-a169-9bcadd81f10e	83cbebb6565258efee389fedb013cdfb.bam	DO45185	SP99093	Primary tumour - solid tissue	SA501623	EGA - Hinxton,Azure - Toronto,AWS - Virginia,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	1.01897732222E11
controlled	FI39795	b4996b51-5dab-51a5-83ac-5a01f1ab3dea	29ff2c633302032810b29d5e4c5a1cba.bam	DO23508	SP50096	Normal - blood derived	SA270379	Azure - Toronto,EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	1.0698018023E11
controlled	FI10971	53d6a8d9-6d86-57f6-90f5-c86bd4ed052c	20c0ae23596db7d30a8d25dcd69bb760.bam	DO44740	SP97681	Primary tumour - solid tissue	SA499742	EGA - Hinxton,Azure - Toronto,AWS - Virginia,Collaboratory - Toronto	LICA-FR	PCAWG			BAM	1.17184287525E11
controlled	FI805013	de30020f-88c6-5012-b0ad-6150b1cc8417	-1c699aa07bf9ef539467388264b4a749.bam	DO45035	SP98839	Primary tumour - solid tissue	SA501371	AWS - Virginia,Azure - Toronto,Collaboratory - Toronto	LINC-JP	PCAWG			BAM	1.818441501E9
controlled	FI35744	6d26a424-6762-51fe-9116-1601d6ab26dd	1ffa530d1180d8c43d7ca7eab0f63d08.bam	DO50842	SP112267	Normal - blood derived	SA529854	Azure - Toronto,EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	1.03104413105E11
controlled	FI35668	7127ff47-e19b-5329-a25a-4da555090f70	f545aa1d53b0f4bb458651dcdcb712a3.bam	DO50800	SP112182	Primary tumour - solid tissue	SA529743	Azure - Toronto,AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	1.2791001146E11
controlled	FI35686	aeeca212-7043-5f10-b051-927bcf3d2334	72f6b7109433e5a02c9a9c2113206858.bam	DO50791	SP112165	Primary tumour - solid tissue	SA529732	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto,Azure - Toronto	LIRI-JP	PCAWG			BAM	1.33641292625E11
controlled	FI49166	6347276a-bbb0-5d59-8cc5-7018222540b8	05583800119914748b9079e50ee7bf47.bam	DO45197	SP99117	Primary tumour - solid tissue	SA501639	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	LIRI-JP	PCAWG			BAM	1.20820169073E11
controlled	FI804975	68c5edb8-f73e-5328-a32a-07945fe66f50	-5516123f10a5b9950ce1a0ebc2a737ac.bam	DO45045	SP111844	Normal - blood derived	SA529523	AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	LINC-JP	PCAWG			BAM	3.2907374E8
controlled	FI804993	49436f31-019c-52dc-b44e-5abb8fa38218	-ddb2af28d39c545e977db96b0acb8c4c.bam	DO45035	SP111834	Normal - blood derived	SA529513	AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	LINC-JP	PCAWG			BAM	1.069600498E9
controlled	FI804955	83423e48-30bf-5fe7-a8e8-bc74ca224dfe	-e986f0d8c7abd0a5e446e955bfbf9749.bam	DO45047	SP111846	Normal - blood derived	SA529525	Azure - Toronto,AWS - Virginia,Collaboratory - Toronto	LINC-JP	PCAWG			BAM	1.94310935E8
controlled	FI20288	93cb9ae2-c001-5f35-b752-2adcf126287d	98bc7cbbdc81369f5094a2096ffaaf05.bam	DO50840	SP112263	Normal - blood derived	SA529851	Azure - Toronto,Collaboratory - Toronto,AWS - Virginia,EGA - Hinxton	LIRI-JP	PCAWG			BAM	1.00749676324E11
controlled	FI38628	ec50c47f-b070-59ce-aa5b-cebd924fce85	e51a014424eafec8161982ecd988737a.bam	DO23528	SP50137	Primary tumour - solid tissue	SA270420	Collaboratory - Toronto,EGA - Hinxton,AWS - Virginia,Azure - Toronto	LIRI-JP	PCAWG			BAM	9.3095117059E10
controlled	FI12366	731d2134-df0d-5e99-983c-27f2264656e6	d93c03d9e441c06bba1116808555d48b.bam	DO50776	SP112132	Normal - blood derived	SA529717	Collaboratory - Toronto,AWS - Virginia,EGA - Hinxton,Azure - Toronto	LIRI-JP	PCAWG			BAM	9.3909461827E10
controlled	FI2188	6eabe5e9-2dd5-528c-bf67-8732a1bf7893	21b242d2051c3bcb0e189db479b57d96.bam	DO50839	SP112261	Primary tumour - solid tissue	SA529849	Collaboratory - Toronto,AWS - Virginia,EGA - Hinxton,Azure - Toronto	LIRI-JP	PCAWG			BAM	1.23824633668E11
controlled	FI8462	aab03588-6224-560e-a13c-8dcc037fb408	b018f6be90cae11938762ec934cb8b95.bam	DO45301	SP99327	Normal - tissue adjacent to primary	SA501612	Azure - Toronto,EGA - Hinxton,Collaboratory - Toronto,AWS - Virginia	LIRI-JP	PCAWG			BAM	1.06244904327E11
controlled	FI18144	c3bd4388-c546-54f7-a1ee-fea33de36ff7	ea1dc1c10266f78e24089c22900e91cd.bam	DO48686	SP107018	Normal - blood derived	SA515257	Collaboratory - Toronto,AWS - Virginia,EGA - Hinxton,Azure - Toronto	LIRI-JP	PCAWG			BAM	1.00262843776E11
controlled	FI8035	bdf70e74-c1cf-52ae-b526-4eb3f8a0287f	825429c98f2515e38bd404fb6c9c142a.bam	DO48674	SP106998	Primary tumour - solid tissue	SA515218	Azure - Toronto,Collaboratory - Toronto,EGA - Hinxton,AWS - Virginia	LIRI-JP	PCAWG			BAM	1.12952565658E11
controlled	FI42666	9705b34d-44bf-525f-be06-996a0dc06ecf	780ba75d4a2a76fda99f01e5bac5a9dc.bam	DO23509	SP50098	Normal - blood derived	SA270381	Azure - Toronto,EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	1.09789779039E11
controlled	FI42684	8a1fc7fe-0fc4-58c3-82b3-6515bc5ca75f	b289347ff6c578a4f40a222091f27061.bam	DO45139	SP98995	Normal - blood derived	SA501525	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	LIRI-JP	PCAWG			BAM	9.1716268446E10
controlled	FI811111	79ac71dc-9bfe-5e4c-9f18-de04a57fac93	-d85d950111c04ef170317bd35234cf84.bam	DO44806	SP97747	Primary tumour - solid tissue	SA499801	Azure - Toronto,Collaboratory - Toronto,AWS - Virginia	LICA-FR	PCAWG			BAM	6.19785212E8
controlled	FI811065	2f30cb45-966d-5924-b25b-9a31ab51f639	-359f4fff9552c1146709bb377eac62fd.bam	DO23551	SP50183	Primary tumour - solid tissue	SA270466	Collaboratory - Toronto,AWS - Virginia,Azure - Toronto	LIRI-JP	PCAWG			BAM	5.50484311E8
controlled	FI811017	dbf78d7a-6573-5936-9910-42778015d264	-85b01a3f26054fbde17f8e0a5761c2e3.bam	DO48728	SP107094	Primary tumour - solid tissue	SA515367	AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	LIRI-JP	PCAWG			BAM	1.94725634E8
controlled	FI811037	3357440f-ce74-50e8-acd7-9b788b6111fa	-6f46f53a23f04777342e1c141018162a.bam	DO48736	SP107109	Primary tumour - solid tissue	SA515389	AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	LIRI-JP	PCAWG			BAM	2.66219784E8
controlled	FI811057	aa4f9579-e649-5471-bfe7-ba1dd4d9e3ef	-779d155d63ef5c00f34771e1c703511c.bam	DO45281	SP99289	Primary tumour - solid tissue	SA501578	AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	LIRI-JP	PCAWG			BAM	7.82593847E8
controlled	FI811009	d86236b8-7f8a-5a74-a227-5f6e7d97e1c7	-24553ea58b132575d9b704959a351cff.bam	DO48719	SP107076	Primary tumour - solid tissue	SA515327	AWS - Virginia,Azure - Toronto,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	5.95494809E8
controlled	FI810637	c06081e9-b31e-5ee7-a511-d9a5f2a4bbcd	-b289347ff6c578a4f40a222091f27061.bam	DO45139	SP98995	Normal - blood derived	SA501525	AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	LIRI-JP	PCAWG			BAM	4.62509021E8
controlled	FI810583	5a59a439-0319-51b4-8b62-5db3e175f854	-5d2ebb6616cad80affcbf330347c1be2.bam	DO45091	SP98896	Primary tumour - solid tissue	SA501427	AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	LIRI-JP	PCAWG			BAM	5.07458995E8
controlled	FI29073	79af5202-a7f1-5701-9c56-11ddafd363f5	819c195bed072c9b84d00f6fb23f3c75.bam	DO48681	SP107009	Normal - tissue adjacent to primary	SA515235	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	LIRI-JP	PCAWG			BAM	1.10554162576E11
controlled	FI5038	61f61b29-4d45-585e-9806-f275a8b4b741	8d48c2f05e391f06b0778c026baf9413.bam	DO45241	SP99205	Primary tumour - solid tissue	SA501485	Azure - Toronto,AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	LIRI-JP	PCAWG			BAM	1.06122754518E11
controlled	FI12654	1e221b14-76d8-5e6b-8bab-31470079e706	001642979e361dc2c60f0128740b258b.bam	DO45125	SP98967	Primary tumour - solid tissue	SA501503	EGA - Hinxton,Azure - Toronto,Collaboratory - Toronto,AWS - Virginia	LIRI-JP	PCAWG			BAM	1.53660429501E11
controlled	FI16964	37ff3f23-f2c5-5311-9c32-832f128cc005	91f14eb6a23afa8c4cd7fd8a3c95e726.bam	DO45235	SP99191	Normal - blood derived	SA501467	Collaboratory - Toronto,AWS - Virginia,Azure - Toronto,EGA - Hinxton	LIRI-JP	PCAWG			BAM	1.02029540957E11
controlled	FI41174	dc548994-78ac-53d3-b12e-019f3a313109	8fd3961291c15cf7e6633132ae17d805.bam	DO50807	SP112195	Normal - blood derived	SA529757	Azure - Toronto,AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	9.7257555607E10
controlled	FI16138	fa1b7fff-e283-5ceb-866f-af4eb63542b3	8e7decc3b0c7649efb154ea345262c54.bam	DO50814	SP112210	Primary tumour - solid tissue	SA529781	Azure - Toronto,EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	1.2186328086E11
controlled	FI6373	a96143f5-5a19-5da6-83dc-1ede4b29ffdc	3ceafb53355fbc0fd92748ca1fd2ca04.bam	DO45227	SP99177	Primary tumour - solid tissue	SA501453	Azure - Toronto,AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	1.16386901247E11
controlled	FI810993	7408d8fb-620a-59f3-904c-b4ca6e7aaf5e	-b7654a3588bc98f7302155eaae9345f3.bam	DO48703	SP107050	Primary tumour - solid tissue	SA515305	Collaboratory - Toronto,AWS - Virginia,Azure - Toronto	LIRI-JP	PCAWG			BAM	6.18574633E8
controlled	FI810997	2f1668ba-9dd8-5678-ba43-8d088086df9e	-9d6cce73231ede00ae6e03834cfcc7cc.bam	DO48700	SP107044	Primary tumour - solid tissue	SA515300	AWS - Virginia,Azure - Toronto,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	2.14873102E8
controlled	FI810933	f219dcd5-c5db-5f6c-a001-b3c99403947c	-226003eabda473cad0d7ff1b8878d7c5.bam	DO45249	SP99221	Primary tumour - solid tissue	SA501502	AWS - Virginia,Azure - Toronto,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	2.57355687E8
controlled	FI810937	7f352477-8a0d-5bd3-babd-510af366a6f6	-45ced80f49b14aad071a6ae2df9fa9a6.bam	DO23548	SP50177	Primary tumour - solid tissue	SA270460	AWS - Virginia,Azure - Toronto,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	4.38286123E8
controlled	FI810939	a38bdfd7-692a-522d-939e-d68ed95602f7	-28a7f068ec07728766a0deeb2bb0b180.bam	DO48695	SP107035	Normal - blood derived	SA515294	AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	LIRI-JP	PCAWG			BAM	3.94453173E8
controlled	FI810913	e4a8daa5-8c3e-588d-b73e-f176071d8716	-9dc82af243029312d10bf9923b1ea575.bam	DO48689	SP107025	Primary tumour - solid tissue	SA515270	Collaboratory - Toronto,Azure - Toronto,AWS - Virginia	LIRI-JP	PCAWG			BAM	3.30312928E8
controlled	FI810915	0a9da89f-2088-57c9-8564-b5b1c8eed155	-0fc92b248d301ab20688005b9ec52768.bam	DO23539	SP50158	Normal - blood derived	SA270441	Collaboratory - Toronto,AWS - Virginia,Azure - Toronto	LIRI-JP	PCAWG			BAM	8.01027102E8
controlled	FI810845	d6cf3c43-4f43-51b7-a6f5-77225aa8818a	-806db5073d623abfb8cf866664309404.bam	DO45231	SP99185	Primary tumour - solid tissue	SA501461	AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	LIRI-JP	PCAWG			BAM	2.85976521E8
controlled	FI810863	22ba6537-0359-51db-9da2-81109060ecaa	-f8925893bb64c283b026cdeef9a83526.bam	DO45233	SP99187	Normal - blood derived	SA501463	AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	LIRI-JP	PCAWG			BAM	3.25803409E8
controlled	FI810817	1419c422-604a-5c1d-aca4-ea07aea6ce5d	-c22e9a9f76be4fd90d736b12256ee5d3.bam	DO45219	SP99161	Primary tumour - solid tissue	SA501436	AWS - Virginia,Azure - Toronto,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	2.9947316E8
controlled	FI810721	e7ff0b74-4734-59ae-8564-9a2d8779c17d	-a92f7958cf598c46d917884218274f63.bam	DO45175	SP99073	Primary tumour - solid tissue	SA501603	AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	LIRI-JP	PCAWG			BAM	2.90464564E8
controlled	FI810761	755ad685-f1bb-5952-bef3-9c04e45238cb	-ca3b3edaef8df7eb4e955d9a91ddfb4d.bam	DO45187	SP99097	Primary tumour - solid tissue	SA501627	AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	LIRI-JP	PCAWG			BAM	6.13876172E8
controlled	FI810709	94c53223-68e3-598e-b956-6cedc4630be5	-5143f6c4edf5d4d322ea10526ef45bae.bam	DO45151	SP99023	Normal - blood derived	SA501551	AWS - Virginia,Azure - Toronto,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	5.51786925E8
controlled	FI810649	1e851222-3f9e-584c-8b68-72269578fa2e	-02c56e60fa09238d168bfd759309d8f0.bam	DO45101	SP98921	Primary tumour - solid tissue	SA501460	AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	LIRI-JP	PCAWG			BAM	1.823389687E9
controlled	FI810653	260acdb7-a864-5ca1-a8fc-487374adab41	-98317c70f51421e5680243aab20542e0.bam	DO45161	SP99043	Normal - blood derived	SA501573	AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	LIRI-JP	PCAWG			BAM	2.33748183E8
controlled	FI810669	5acbbc1d-1c63-5bdc-8930-ba8daff85bd3	-df1f77df4fed0f5c7ff5cf828ee6bf7d.bam	DO23510	SP50100	Normal - blood derived	SA270383	AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	LIRI-JP	PCAWG			BAM	2.05100607E8
controlled	FI810685	dbe0f550-f71d-5065-9dd0-2a0f8cd9ebb7	-3761a5de33c9a3b83449510959aa22cb.bam	DO45165	SP99053	Primary tumour - solid tissue	SA501583	Collaboratory - Toronto,AWS - Virginia,Azure - Toronto	LIRI-JP	PCAWG			BAM	2.47564687E8
controlled	FI810677	0c6782a3-1116-52d9-839e-75854fbbb483	-0c393b10d2e42f65366525698ce07868.bam	DO23513	SP50106	Normal - blood derived	SA270389	AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	LIRI-JP	PCAWG			BAM	3.35739457E8
controlled	FI33590	be583a93-151b-5493-bdcf-9fa040f31ede	af97680b3c7d30247f2967d2ac72dbe5.bam	DO48706	SP107056	Primary tumour - solid tissue	SA515309	Azure - Toronto,AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	1.01633032888E11
controlled	FI805003	f0c7d344-a582-56fd-b373-8c8b2a109b26	-559722dcd8568809e85a7104e524203c.bam	DO45065	SP111861	Normal - blood derived	SA529546	AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	LINC-JP	PCAWG			BAM	3.05882353E8
controlled	FI35685	20071140-f6b9-50e8-b1e2-d67eed96ad06	b16e21bff554968b9e9fcbbad349a37a.bam	DO50791	SP112162	Normal - blood derived	SA529731	Collaboratory - Toronto,AWS - Virginia,EGA - Hinxton,Azure - Toronto	LIRI-JP	PCAWG			BAM	1.05864162279E11
